Country,Year,Carbon_Intensity_of_Electricity,CO2_Intensity,Coal_Production_Volume,Energy_Intensity,Share_of_Renewables_in_Electricity_Production,Gas_Flaring_Volume,Total_Methane_Emissions,Natural_Gas_Production_Volume,Oil_Production_Volume,CO2_emissions,Population_Size,Surface_Area,GDP,Fossil_Fuel_Consumption_per_Capita,Urban_Population,Electricity_Production,Unsafe_sanitation,Phosphorus_Surplus,Adjusted_emissions_growth_rate_for_nitrous_oxides,Adjusted_emissions_growth_rate_for_carbon_dioxide__country_specific_targets,GHG_growth_rate_adjusted_by_per_capita_emissions,Regional_Marine_Trophic_Index,Ozone_exposure,Adjusted_emissions_growth_rate_for_sulfur_dioxide,Fish_Stock_Status,Species_Protection_Index,Net_carbon_fluxes_due_to_land_cover_change,NO2_exposure,Anthropogenic_PM2_5_exposure,Red_List_Index,Adjusted_emissions_growth_rate_for_black_carbon,Bottom_Trawling_in_Global_Ocean,Bottom_Trawling_in_EEZ,Adjusted_emissions_growth_rate_for_carbon_dioxide,Relative_Crop_Yield,Adjusted_emissions_growth_rate_for_nitrous_oxide,Sustainable_Nitrogen_Management_Index,Lead_exposure,GHG_growth_rate_adjusted_by_emissions_intensity,Fish_Catch_Discarded,Unsafe_drinking_water,Household_solid_fuels,Adjusted_emissions_growth_rate_for_methane,Terrestrial_Biome_Protection,Adjusted_emissions_growth_rate_for_F-gases
Poland,2010,0.11555217,-0.24566461,-0.518742893,-0.190363902,-0.072481951,-0.52997463,-0.335991832,0.095578704,-1.042063018,1.325488006,-0.535788339,-0.795822426,0.430149027,1.123035052,-0.157692179,-0.271942673,-0.402098982,1.456813249,1.437977856,-1.05221883,-1.171143672,0.993720769,-0.761342298,0.850941311,-0.385069735,0.752392208,-0.34999113,-0.800111859,1.208874409,-0.07688998,1.343757407,1.036285195,1.116680323,1.054497458,0.210505293,1.084601559,0.449887436,-0.137296817,-1.469849951,-0.093410203,-0.427308253,-0.391397681,0.349560116,0.425327274,-0.109692685
Poland,2011,-0.081349337,-0.456083903,-0.481874568,-0.421808881,0.14625396,0.217100494,-0.492967197,0.932578392,-1.184375188,0.982689789,-0.329974529,-0.795822426,0.773704184,1.100364704,-0.259524005,0.60741448,-0.282536001,1.128126787,1.399349006,-1.029699433,-1.141420833,0.772370728,-0.709566193,0.589451041,-0.414434861,0.774004801,-0.550195126,-0.461927643,0.48518762,0.097933554,1.240786255,0.682732317,1.6877139,1.026799105,-0.071623816,0.731663125,-0.102043027,-0.380178213,-1.292176488,0.837116965,-0.320903097,-0.52704777,0.409191955,0.425327274,-0.317599673
Poland,2012,-0.445082289,-0.584690735,-0.246953629,-0.60996012,0.612702963,0.484054055,-0.295835863,1.236386095,-0.86371071,0.194797554,-0.330889883,-0.795822426,0.568017146,0.126661917,-0.42157674,-0.3251327,-0.064870968,0.681402933,1.051797632,-0.781986065,-0.844609589,0.529259914,-0.316277901,0.280144397,-0.385037398,0.774309204,-0.700361513,0.166109107,-0.218668872,0.280850771,1.042398419,-0.665743209,1.101721296,0.778848317,0.512711934,0.342592241,-0.231725045,-0.49421253,-0.838118283,1.365730582,-0.102605902,-0.633388738,0.796653729,0.425327274,-0.474884397
Poland,2013,-0.402675457,-0.652643455,-0.320797223,-0.632153855,0.605507474,1.311115457,-0.493101944,0.790105235,1.087995202,-0.354770897,-0.561921191,-0.795822426,0.712921946,0.206006497,-0.629077817,0.452698109,0.384711819,0.407177263,0.460000877,-0.601830888,-0.603750235,0.215376083,-0.232845204,-0.120235995,-0.41449365,0.774613607,-0.892029814,0.884402671,-0.482217153,0.500998925,0.605109727,-0.249137432,-0.09093339,0.605655137,0.753916179,-0.304685227,-0.482979072,-0.719257394,-0.482420678,1.647203027,0.321427495,-0.73789181,0.934923877,0.425327274,-0.588206785
Poland,2014,-0.735050608,-0.889453709,-0.670512392,-0.923171057,1.018800473,1.171390634,-0.919883515,0.273606495,1.0990844,-1.722699145,-0.848205676,-0.795822426,0.877504042,-0.809803039,-0.848867429,-0.440028777,0.699600553,0.062525818,-0.11085309,-0.230260836,-0.166822884,-0.130879416,-0.445032878,-0.399523793,-0.443858782,0.774613607,-1.011380533,1.461914143,-0.240397946,0.747046863,0.074397075,0.264702594,-0.434426998,0.223475498,1.982447259,-1.229656524,-0.943103326,-1.004741533,0.200394878,1.496918097,0.633814847,-0.837866087,0.796137924,0.425327274,-0.667605979
Poland,2015,-1.045841403,-0.985138386,-0.789059728,-1.034501966,1.267383795,1.234270731,-1.035078659,0.042056362,0.81538471,-1.358137911,-1.102925539,-0.795822426,0.440128832,-0.68614013,-1.060749313,0.561996924,0.96179182,-0.493587729,-0.347493208,0.19760771,0.081035853,-0.499054178,-0.647182729,-0.26223555,0.055848125,0.77613562,-1.135009651,1.670875819,-0.903105991,0.9752887,-0.313538034,0.212731863,0.142065712,-0.193639019,0.493478294,-1.549173749,-1.117713662,-1.027721062,0.661186041,0.454675334,0.9110735,-0.896381969,0.792884716,0.425327274,-0.819841984
Poland,2016,-1.176997308,-0.971198806,-0.889207956,-0.988018129,1.253899519,0.96312722,-1.105460249,-0.652725246,1.403115189,-0.191533335,-1.26713601,-0.795822426,0.390116879,0.41120512,-1.222110165,1.0635583,1.208326313,-0.7905906,-0.265890148,-0.072625056,-0.131288804,-0.865230025,-1.22503348,-0.126487408,0.555555033,0.776440023,-1.095421506,1.463527221,-1.127708392,1.177630753,-0.147678472,-0.007979904,-0.726682305,0.069966,1.188020018,-0.979886469,-1.397492179,-1.19836349,0.45511845,0.635378806,1.185091164,-0.959866547,0.917770561,0.425327274,-1.03455949
Poland,2017,-1.399747111,-1.000228055,-1.146198687,-0.991273031,1.343745025,1.116708691,-1.177686436,-1.073901322,1.403115189,1.229721447,-1.219467194,-0.795822426,0.775588631,1.276438172,-1.306047508,1.497456669,1.767761042,-1.118500987,0.161812995,-0.556792094,-0.579473404,-1.255436964,-1.667568709,0.32748701,1.584363372,0.778570842,-1.115139555,1.05384061,-0.932744374,1.352454288,0.194273695,-1.172510965,-0.170196974,0.556670629,1.711363492,0.081687258,-1.796265899,-1.218907417,-0.028701781,0.002024285,1.771566603,-1.006270863,1.014675902,0.425327274,-1.207636497
Poland,2018,-1.338618448,-1.166281172,-1.426832909,-1.156554366,1.062664986,1.358493946,-1.093830162,-1.343173776,1.403115189,1.126339649,-1.220231665,1.193733639,1.228272327,1.645160518,-1.366440544,1.551314331,1.810798945,-0.936726853,-0.055918619,-0.748206969,-0.782890025,-1.517212262,-1.191378216,-0.00125931,2.113464803,0.79287777,-1.035654055,0.574569427,-0.762513489,1.532134032,0.339203153,0.250261587,-2.01318049,0.749216497,-0.089985987,0.02989806,-1.606517689,-1.208819769,-0.2060203,-0.086286286,1.871971806,-1.044515336,1.209418023,0.425327274,-1.53352277
Poland,2019,-1.987673103,-1.421793362,-1.724403908,-1.399735393,1.616192585,0.668912201,-1.214732645,-1.325333607,1.403115189,-0.699744418,-1.313527354,1.193733639,1.279639388,0.678334571,-1.412148764,0.62833831,1.685654989,-0.401567345,-0.437558028,-0.556792094,-0.331339149,-1.614626605,-1.385254323,-1.578005474,2.848327903,0.793486575,-0.807249875,0.171942199,-2.049146901,1.694007675,0.250862649,0.810925489,-2.337734956,0.558788031,0.2642551,-0.527001848,-1.092229755,-1.362198147,0.446697852,-1.575277082,1.817820946,-1.082094965,1.029540205,0.425327274,-1.91863138
Romania,2000,0.771181501,1.896672321,-0.010388493,2.05177051,-0.584750851,-0.004480234,0.384402501,1.867333727,1.711519105,0.412066086,1.987075783,-0.71521917,-1.666291472,0.123566214,2.127469427,-1.964999478,2.651771518,1.741389184,0.688126932,0.822943513,1.547145743,1.224848926,0.814268357,0.471786782,0.223606798,-1.254282371,1.619638836,1.367841465,0.436447211,2.012711667,-0.455598621,-0.716584504,-0.935843126,-0.820681669,-1.357430763,-1.719229163,0.923694576,1.138527856,1.16529485,0.886332138,2.714218198,2.031102193,-2.505642766,-1.404887972,1.088680041
Romania,2001,0.909440209,1.74282934,0.084218833,1.683054952,-0.711912068,-1.771567876,-0.177549028,1.663569057,1.658932928,1.002565693,1.652387091,-0.71521917,-1.620652257,0.300457682,1.641110678,-1.511058668,1.897426685,-0.783713317,0.565039478,0.999525045,1.243262997,1.392910224,0.862101512,0.41902204,0.223606798,-1.244506421,1.562850079,1.33112269,0.891303211,1.594919936,-1.141004961,-0.716584504,-0.93461345,-0.99941541,-0.611522952,-1.965015828,0.534474974,1.295820115,0.91009265,0.892034725,1.864270985,1.815536776,-2.263909295,-1.396570687,1.043431809
Romania,2002,0.787816204,1.404732682,0.472104633,1.467746152,-0.453890846,-0.980142659,1.153127085,1.467008532,1.480783838,0.860883619,1.220334435,-0.71521917,-1.538270503,0.708576429,1.08283328,-1.267945079,1.373655697,-0.748615571,0.764750515,0.56542878,0.974650867,1.445597275,1.734986933,0.509660803,0.223606798,-1.244506421,1.583575578,1.337720895,1.449416094,1.344244897,-1.204987314,-0.716584504,-0.93461345,-0.567713682,-0.958977143,-1.966441301,0.898339159,1.422098969,0.71291209,0.8336843,1.271511945,1.547849762,-1.202265438,-1.396570687,0.823136764
Romania,2003,1.541305142,1.303324693,0.901814343,1.191171688,-1.294451232,-0.196935939,0.924120173,1.282172227,1.285463752,1.27927318,1.052269595,-0.71521917,-1.367694132,1.05627962,0.950637737,-1.20144068,0.97348028,-0.842869292,0.691770702,0.293198918,0.676239182,1.440253995,1.845358718,0.686416859,0.223606798,-1.244506421,1.367267032,1.365176154,1.039795075,1.239796964,-1.32416542,-0.716584504,-0.93461345,-0.294592113,-0.914553738,-1.490659333,0.98067043,1.334156137,0.419802637,0.832343586,0.865091004,1.225996271,-0.636805055,-1.396570687,0.013905323
Romania,2004,0.827337004,0.908012621,0.667160348,0.926570269,-0.494400023,-0.246970251,0.582498268,1.226784882,1.086924103,1.013976168,0.920355323,-0.71521917,-1.118280801,1.289807434,0.860571574,-0.769024115,0.658288629,-1.422026084,0.7966981,-0.082036837,0.203622783,1.265479027,1.515662094,0.781473111,0.223606798,-1.169650572,1.191636295,1.318899574,0.716893556,0.822005232,-1.185035004,-0.716584504,-0.93461345,0.079659945,0.128161274,-0.783500037,0.535888644,1.022473512,0.037822969,0.8347492,0.570902221,0.897081517,-0.177617614,-1.111987447,-0.043405776
Romania,2005,0.466123279,0.648165349,0.175775256,0.730157898,0.271871366,0.861745724,0.302650461,0.493549105,0.799309633,0.953119583,0.778233617,-0.71521917,-0.777143258,1.139142198,0.757356673,-0.008500788,0.146198735,-1.764031188,0.735555851,-0.442557464,-0.224365118,1.055528726,0.555770325,0.87030104,0.223606798,-1.169650572,0.905709219,1.150960371,0.759454238,0.487771847,-0.731810982,-0.716584504,-0.93461345,0.445709862,-0.292876348,-0.164217147,-0.040997901,0.909900113,-0.369443937,0.833379166,0.056961049,0.603983772,-0.135927467,-1.104968346,-0.018268341
Romania,2006,0.983969192,0.393156446,0.84292309,0.413239785,-0.476830264,2.18705369,1.118963087,0.338551817,0.32603404,1.385772565,0.642717418,-0.71521917,-0.434713969,1.634166253,0.661314034,0.816595274,-0.324582063,-1.391370534,1.077998733,-1.067950389,-0.988935587,0.741194535,0.540094992,1.037269691,0.223606798,-1.161829811,0.401084203,0.829647036,1.335571234,0.090869702,-0.120039651,-0.716584504,-0.93461345,1.070227466,-0.361803996,0.124968699,0.016593813,0.636369251,-1.11285615,0.818799524,-0.421957792,0.304646673,0.484007989,-1.094578552,0.041387672
Romania,2007,0.975717533,0.225734642,1.211655751,0.038375801,-1.005313425,1.33946579,1.058905773,-0.014592101,0.056664307,1.145198767,0.30826871,-0.71521917,0.32897214,1.296442109,0.322416696,0.50519519,-0.907392669,0.49563911,1.411462618,-1.68598575,-1.792900905,0.446065024,0.322665787,1.076477202,0.223606798,-0.594266061,-0.027026007,0.393568701,0.043269865,-0.243363684,0.679259096,-0.716584504,-0.93461345,1.685617993,-1.540070233,0.446057227,0.430312474,0.341578348,-1.894322388,0.814978891,-1.027214337,0.00180886,0.914434688,0.003760508,0.709391522
Romania,2008,0.563051783,-0.065129733,1.31379396,-0.227639169,-0.919516752,1.932298055,1.231990711,-0.275050391,0.028761438,1.020632334,-0.063123699,-0.71521917,0.906156991,1.039921449,-0.063532837,1.359944487,-0.93288384,-0.047540293,1.482217804,-1.980288303,-2.153645846,0.083984957,0.348542472,1.025658776,0.223606798,-0.358805312,-0.511811062,-0.039816452,0.313216752,-0.577597069,1.523533033,-0.716584504,-0.678685147,1.981092484,-0.212449654,0.672033293,0.157970548,0.282916596,-2.18376458,0.811670766,-1.04394427,-0.230997046,1.089363667,0.011942006,0.818687257
Romania,2009,0.206278379,-0.394698074,0.926259421,-0.440147086,-0.848055514,0.566128365,0.10980745,-0.333748044,-0.208412953,-0.378119465,-0.246489466,-0.71521917,0.321896802,-0.395589572,-0.221805323,-0.559300701,-0.958064437,1.403826275,0.460915443,-1.288677303,-1.208886786,-0.280521489,-0.04888306,0.881640088,0.223606798,0.672976427,-0.353453395,-0.397344449,-0.390803069,-0.828272108,1.559464328,-0.716584504,-0.422756841,1.285770136,-0.587919679,0.391597401,0.748056861,0.240655206,-1.242088067,0.813808779,-1.056531858,-0.415414454,1.043954254,0.491152463,0.386122632
Romania,2010,-0.372732099,-0.515798415,0.281806641,-0.470265775,0.195554608,0.932117708,-0.171720999,-0.680574581,-0.43485547,-0.671942591,-0.3762923,-0.71521917,0.262722569,-0.570213515,-0.315520101,0.248476622,-0.836788254,1.425289559,-0.689685525,-0.795720527,-0.673865684,-0.62247817,-0.37466311,0.644645275,0.223606798,0.676328182,-0.410653323,-0.600504394,-0.90516239,-1.18339508,1.549334218,-0.864768389,-0.34953138,0.794686184,-0.152588433,0.670092371,0.909147336,0.078554397,-0.683945767,0.816374018,-0.902698635,-0.542239337,0.917272231,0.491152461,-0.127195318
Romania,2011,0.474373015,-0.428976029,1.020538848,-0.496191992,-0.941936652,-0.308373779,-1.814818632,-0.628310493,-0.504612644,-0.059573123,-0.483201856,-0.71521917,0.590846811,0.044010443,-0.381881289,0.563486709,-0.639454292,1.045723709,-1.043326004,-0.486702847,-0.337331783,-0.908629562,-0.618523635,0.312023239,0.223606798,0.789170581,-0.522645449,-0.711474034,1.062618833,-1.204284667,1.253526887,-1.012952273,-0.080860186,0.488030759,0.314424464,0.832044947,0.715138486,-0.357256959,-0.255710644,0.288674098,-0.681539714,-0.636837169,0.45944204,0.682196033,-0.914363644
Romania,2012,0.426070784,-0.515916576,0.712846871,-0.605303866,-1.084920508,-0.491639145,-1.542247579,-0.611083951,-0.762177593,-0.269718629,-0.579511177,-0.71521917,0.394989255,-0.216469281,-0.493329467,-0.288845802,-0.524971754,0.230514783,-1.176748189,-0.170327602,0.002711169,-0.908629562,-0.553842759,-0.177680476,0.223606798,0.814588052,-0.568660675,-0.800671611,0.509601872,-1.413180532,1.025076189,0.118465977,0.378341265,0.170051972,-0.849804231,0.413135828,0.412532303,-0.452147256,0.132819574,-1.220581932,-0.521255314,-0.693581551,0.213087952,0.707541522,-1.147269781
Romania,2013,-0.818425763,-0.739650634,-0.932414157,-0.7233928,0.35846519,-0.481920729,-2.132378457,-0.70066898,-0.602272687,-1.197782625,-0.659515507,1.328264173,0.54980404,-1.315779225,-0.609771518,-0.281797992,-0.428260129,0.096897048,-1.390856284,0.359416993,0.533480935,-0.908629562,-0.596398068,-0.478566732,0.223606798,0.916257937,-0.551966131,-0.886592809,-1.242365546,-1.18339508,0.640126022,0.647857877,0.730605823,-0.360750967,0.414076552,0.258334338,0.200335419,-0.821418188,0.684768031,-1.223249657,-0.374848659,-0.752878141,-0.055838965,0.920804881,-1.881527609
Romania,2014,-1.237614651,-0.791891505,-1.134511752,-0.749391541,1.489023022,-0.553743819,-1.120192847,-0.52126469,-0.687054483,-1.250080866,-0.739920171,1.328264173,0.693998554,-1.269438378,-0.726566425,1.543209637,-0.399554429,-0.59841657,-1.442998698,0.918591843,0.742323168,-0.908629562,-0.777749526,-0.796691809,0.223606798,0.916257937,-0.70189519,-0.94560748,-1.157175919,-0.535817896,0.379049234,0.96886405,0.985594525,-0.917862727,0.659887348,0.491565398,-0.29770891,-0.813233818,0.948343403,-1.229955166,-0.327330416,-0.784323861,-0.12284251,0.920804881,-1.605715202
Romania,2015,-1.084215446,-0.861736764,-0.878540784,-0.793525969,1.190475064,-0.729593901,-0.594730503,-0.499888165,-0.73964066,-1.080823447,-0.840394255,1.328264173,0.376843265,-1.255886157,-0.856189069,1.109809027,-0.344766183,-0.228042987,-1.355656322,1.396833492,0.90010877,-0.908629562,-0.983912863,-1.003341347,0.223606798,0.916257937,-0.877532948,-0.987006354,-1.210385547,-0.076246991,0.016837935,1.308624278,1.258569361,-1.397430535,0.218911241,0.594082036,-0.449653958,-0.966607292,1.142262839,-1.163203785,-0.235130983,-0.820420264,-0.042567519,0.920804881,-1.422141054
Romania,2016,-1.387324675,-0.928465928,-1.342586308,-0.840650678,1.524105589,-0.50614133,-0.156360301,-1.585685076,-0.95535112,-1.245326877,-0.962376591,1.328264173,0.484411646,-1.254901513,-0.999582849,0.830527532,-0.369375164,0.891786226,-1.101006003,1.588130151,0.860629872,-0.908629562,-1.067290967,-1.202930961,0.223606798,0.932737396,-0.883266322,-0.973023025,-1.200238351,0.278875981,-0.547634947,1.467518134,1.357407695,-1.587367841,0.599551306,0.59070563,-0.565038834,-1.137365981,1.118209393,-1.160690184,-0.240881462,-0.851991322,0.157816983,0.929230512,-0.846093716
Romania,2017,-1.081728989,-1.066533538,-1.115894841,-1.033633653,0.927962648,-0.768409877,-0.047109602,-0.691809728,-1.135646769,-0.996194737,-1.084577389,1.328264173,0.845573503,-0.830995746,-1.132278271,0.608357309,-0.263030571,-0.098339662,-0.605153526,0.889161588,0.333884406,-0.908629562,-1.044243107,-1.568350072,0.223606798,0.932737396,-0.929293251,-0.950071124,0.044199712,0.132648875,-0.737904181,1.571580522,1.490141756,-0.889535479,1.731029865,0.690522376,-1.540901853,-1.267124372,0.607602448,-1.158863793,-0.085189593,-0.878750263,0.464347142,0.929230512,0.446314463
Romania,2018,-1.352952526,-1.103848223,-1.554504471,-1.07120291,1.347069183,-0.391983222,0.339386622,-0.741931034,-1.196818445,-0.903007684,-1.208062053,1.328264173,1.327466483,-0.702257608,-1.254343944,0.796103255,-0.309410829,-0.030959027,-0.017850388,0.072472004,-0.317695059,-0.908629562,-1.190541962,-1.869278191,0.223606798,0.937206402,-0.86230676,-0.912785913,-0.703062657,-0.118026164,-0.558682446,1.47841621,1.396808217,-0.073020291,2.053155407,0.995628889,-2.106123045,-1.368213198,-0.068452882,-1.15994851,-0.126913065,-0.900321992,0.627451754,0.948716344,1.203727182
Romania,2019,-1.597669875,-1.109982676,-1.642057189,-1.050741616,1.511451465,-0.386906569,0.551255815,-1.054362114,-1.207550318,-1.020917951,-1.318177507,1.328264173,1.439364332,-0.820838837,-1.348909004,-0.52879174,-0.462286927,0.624858631,0.148744764,0.094544695,-0.320433126,-0.923826532,-1.283402133,-1.61953532,-4.248529157,0.937485715,-1.431250729,-0.89003924,-1.792594175,-0.640265829,-0.619343414,1.482238659,1.412502186,-0.092476086,1.720799712,0.918294375,-2.462730519,-1.519683435,-0.069346468,-1.160336163,-0.297519304,-0.920250421,0.772237928,0.948797374,1.431195777
Saudi Arabia,2000,-0.974448721,1.560403077,0,1.612900268,-0.607475297,0.714032965,-1.559029131,-1.610062945,-1.276070148,-1.478326241,-1.500806306,0,-1.388865522,-1.726413828,-1.490562126,-1.313072725,2.165586502,1.060136162,-0.531529538,2.811337337,2.573666821,-1.926065813,2.128071377,0.380465896,-1.639944276,-0.334550086,0.549570164,-0.834765655,-0.817569955,1.62414124,-2.443801441,2.636101229,0.826413815,-2.640124062,-4.248529157,-0.683005277,-0.232121791,1.137079305,2.44073115,3.017016553,2.015806086,2.309398636,-1.778140565,-0.331632678,-0.262163125
Saudi Arabia,2001,0.261627377,1.618645901,0,1.822374934,-0.607475297,0.410486643,-1.561152693,-1.435252285,-1.475065311,-1.439013657,-1.384863166,0,-1.411771456,-1.489910628,-1.375548239,-1.233026045,1.768406253,1.004532659,-0.85505024,2.216221014,2.318882125,-1.681766937,0.885580465,-0.219882413,-1.543781839,-0.332976659,-0.03712645,-0.908219395,-1.665382712,1.449851491,-2.032609385,1.144258957,0.395704261,-2.212946803,0.223606798,-0.827948663,-0.321700177,1.049062227,2.161435517,0.391130435,1.711195117,1.864675815,-1.83584536,-0.33015598,0.415500047
Saudi Arabia,2002,0.906443328,1.920404549,0,1.975580746,-0.607475297,0.328443011,-1.540279018,-1.299639051,-2.167414418,-1.277858683,-1.269146729,0,-1.388477863,-1.385601696,-1.260254588,-1.146753639,1.428583347,0.958695375,-1.062997312,1.041649326,1.62789251,-1.292843525,-0.139293177,-0.634033632,-1.539210028,-0.328256375,-0.482812158,-0.938535736,-2.077777523,1.262575447,-1.47141507,1.261409686,0.538841695,-1.355218397,0.223606798,-0.703756584,-0.404508517,0.957892826,1.486613258,1.696337294,1.428703629,1.442440201,-1.764360248,-0.328225609,1.020091727
Saudi Arabia,2003,0.698659079,0.990963015,0,1.174909513,-0.607475297,1.079415597,-1.028421678,-1.148256434,-0.871749481,-1.166221711,-1.155594838,0,-1.276857764,-1.163391997,-1.146370046,-1.02625681,1.102941057,1.138614709,-1.102418331,0.023687196,0.800010586,-0.870144029,0.363170434,-0.880691126,-1.151557158,-0.328256375,-0.81914727,-0.924762824,0.051411456,1.101271993,-0.627367318,1.053285459,0.711743895,-0.620196797,0.223606798,-0.557792329,-0.523123235,0.922206539,0.767549807,1.372221354,1.154808894,1.058902062,-1.085584056,-0.328225609,1.41444851
Saudi Arabia,2004,1.10625553,1.110770498,0,0.82448006,-0.607475297,0.582767357,-0.926607921,-0.895051303,-0.277912165,-1.032576424,-1.045589021,0,-1.093959614,-0.760888383,-1.035211581,-0.952709015,0.797353418,1.413841877,-1.055012096,0.023687196,-0.488849638,-0.51770187,-0.300071379,-0.882881816,-0.501387118,-0.328256375,-1.035014525,-0.879908365,-0.833404618,0.941335517,-0.226337745,0.464108155,0.927554333,0.35045358,0.223606798,-0.300254097,-0.68785595,0.828709009,-0.349741287,-1.543566214,0.887302721,0.716930364,-0.498291891,-0.328225609,1.585597489
Saudi Arabia,2005,1.017387647,0.55778538,0,0.505418801,-0.607475297,0.888757535,-0.567452806,-0.644549572,0.160571855,-0.89591422,-0.887169416,0,-0.796962054,-0.54036342,-0.879867006,-0.77885532,0.551304405,1.047318,-1.071158424,0.023687196,-0.488849638,-0.498724913,-0.364650007,-0.990489077,-0.830599559,-0.322749378,-1.151185646,-0.859201253,-0.882404424,0.776614617,-0.15738304,0.56865104,1.065571957,0.843019986,0.223606798,-0.883353215,-1.060370002,0.886492131,-0.867227916,0.473433816,0.601625975,0.447404605,0.074256362,-0.323199154,1.552316959
Saudi Arabia,2006,0.415165935,0.533708713,0,0.282995616,-0.607475297,1.228875907,-0.389273492,-0.544483843,0.019179819,-0.717099697,-0.675058138,0,-0.590608433,-0.479763742,-0.67526444,-0.722049835,0.323895764,1.027611165,-0.965753782,0.023687196,-0.488849638,-0.310840345,-0.253558847,-0.568002824,-0.698517136,-0.322749378,-1.142675498,-0.697368948,-0.722539299,0.578402746,-0.028372837,-0.218811224,0.81986108,1.298989463,0.223606798,-1.113881828,-1.275121516,0.875128663,-1.410584875,-0.576418588,0.352293881,0.223712546,0.766876391,-0.323199154,1.358158278
Saudi Arabia,2007,-0.167189538,-0.092561217,0,-0.037212632,-0.607475297,1.240453876,-0.356672359,-0.501276776,-0.348676343,-0.546893132,-0.456063544,0,-0.42419216,-0.597769961,-0.463496914,-0.624680385,0.125743734,1.145488848,-0.829657796,0.023687196,-0.488849638,-0.315185833,1.719689934,-0.685720713,-0.683695402,-0.322749378,-1.071519656,-0.366756135,-0.413054436,0.425301162,0.089132227,0.256347535,0.605458811,1.027728887,0.223606798,-0.832340925,-1.309908622,0.798984656,-1.092976397,-0.200844362,0.161202368,0.021623009,1.364181081,-0.323199154,0.978047476
Saudi Arabia,2008,-0.342408487,-0.147919563,0,-0.190117806,-0.607475297,1.256124194,-0.097240858,-0.230049927,0.038190298,-0.235409621,-0.232744379,0,0.018130492,-0.21757813,-0.246784109,-0.478483939,-0.064797754,0.217974162,-0.427960028,0.023687196,-0.480520773,-0.292171514,1.994250068,-0.267633789,-0.28041686,-0.322749378,-0.940173399,0.044367897,0.540025428,0.225722312,0.52960384,0.058035417,0.073223931,0.651247791,0.223606798,-0.786785219,-1.325136318,0.655075879,-0.752902581,-0.457082673,-0.015865329,-0.15962267,1.77497753,-0.323199154,0.469918081
Saudi Arabia,2009,-1.493474969,0.029969967,0,-0.184233711,-0.607475297,0.884613834,-0.343192579,-0.319707972,-0.899199942,-0.086234801,-0.007453355,0,-0.368245791,-0.232848518,-0.027447175,-0.340664339,-0.233849714,-0.631585167,0.113303672,0.023687196,-0.472191908,-0.373485149,0.289585208,0.400645597,-0.05566038,-0.322749378,-0.750422635,0.467887448,0.515088596,0.031611376,0.753568785,-0.054561739,0.437464165,0.298322987,0.223606798,-0.82271844,-0.983890338,0.46066509,-0.384990088,-0.329740353,-0.160693499,-0.311108832,1.032564526,-0.323199154,-0.040797978
Saudi Arabia,2010,-1.213022446,-0.01173829,0,-0.18593694,-0.607475297,0.603114145,-0.108632421,0.095241884,-0.82023537,0.265182486,0.192366041,0,0.053956957,0.338793603,0.169669505,-0.094754065,-0.365962151,-0.924063083,0.665700746,0.023687196,-0.610988321,-0.141246248,-0.960155935,1.321649158,0.450665682,-0.322749378,-0.538995619,0.765479563,0.405198458,-0.09346715,0.958360778,-0.094841584,2.277922504,0.390845464,0.223606798,-0.779738874,-0.601086847,0.235381705,-0.473674032,-0.127496336,-0.300248723,-0.434688284,0.780733978,-0.323199154,-0.398204521
Saudi Arabia,2011,-1.249254377,-0.824804462,0,-0.834067392,-0.360842183,-0.342846352,0.29461395,0.302491825,0.272255136,0.421722749,0.351470276,0,0.686257852,0.481617945,0.330573691,0.012339811,-0.507984572,-1.374529939,1.121005765,0.023687196,-0.311681621,0.175301458,-1.219231648,1.510498215,0.914419862,-0.322749378,-0.318584434,0.976110596,1.027851834,-0.25818805,1.092251212,-0.280525363,-0.611622302,0.215876962,0.223606798,-0.319339691,-0.104534875,-0.060485043,-0.147396517,-0.207171371,-0.450274987,-0.539075581,0.551903009,-0.323199154,-0.688093566
Saudi Arabia,2012,-0.86777149,-0.564560382,0,-0.796768312,0.073364501,-1.288806849,0.62797364,0.621025445,0.760106464,0.67641161,0.495844662,0,0.964072704,0.794890748,0.478737273,0.425722809,-0.633048985,-1.652503856,1.414043328,-0.410904329,-0.406209656,0.702621175,-0.879188875,1.385900091,0.935105468,-0.322749378,-0.134127517,1.177990529,1.141287112,-0.411973123,1.067846146,-0.328064511,-0.756319508,0.236881515,0.223606798,0.268985169,0.44999021,-0.361935435,-0.165009289,-0.243927004,-0.591345549,-0.625964688,0.171386396,-0.323199154,-0.917384085
Saudi Arabia,2013,-0.788153226,-0.842647525,0,-0.917529714,0.259991746,-1.223267995,0.638205372,0.652563687,0.561242561,0.771720137,0.638142987,0,1.015256411,0.66839702,0.625842109,0.569599004,-0.767880721,-0.993516596,1.419958057,-0.845495854,-0.064564357,1.125318406,-0.77105663,1.155743051,0.803264561,-0.322749378,0.265709673,1.36942142,0.841726151,-0.608134526,0.961798657,-0.70230932,-0.905204798,0.0109278,0.223606798,0.72955294,1.016509849,-0.594971857,0.135724862,-0.564326526,-0.786734973,-0.702245366,0.093016125,-0.323199154,-1.081963236
